b'Date',b'href',b'Start (ET)',b'Visitor/Neutral',b'PTS',b'Home/Neutral',b'PTS',b'\xc2\xa0',b'\xc2\xa0',b'Attend.',b'Notes'
"Fri, Nov 2, 2007",/boxscores/200711020PHO.html,10:30p,Los Angeles Lakers,119,Phoenix Suns,98,Box Score,,"18,422",
"Sat, Nov 3, 2007",/boxscores/200711030PHI.html,7:00p,New Jersey Nets,93,Philadelphia 76ers,88,Box Score,,"19,706",
"Sat, Nov 3, 2007",/boxscores/200711030WAS.html,7:00p,Orlando Magic,94,Washington Wizards,82,Box Score,,"20,173",
"Sat, Nov 3, 2007",/boxscores/200711030MEM.html,8:00p,Indiana Pacers,121,Memphis Grizzlies,111,Box Score,,"14,878",
"Sat, Nov 3, 2007",/boxscores/200711030DAL.html,8:30p,Sacramento Kings,102,Dallas Mavericks,123,Box Score,,"20,343",
"Sat, Nov 3, 2007",/boxscores/200711030HOU.html,8:30p,Portland Trail Blazers,80,Houston Rockets,89,Box Score,,"18,232",
"Sat, Nov 3, 2007",/boxscores/200711030MIL.html,8:30p,Chicago Bulls,72,Milwaukee Bucks,78,Box Score,,"18,717",
"Sat, Nov 3, 2007",/boxscores/200711030UTA.html,9:00p,Golden State Warriors,110,Utah Jazz,133,Box Score,,"19,911",
"Sun, Nov 4, 2007",/boxscores/200711040TOR.html,2:30p,Boston Celtics,98,Toronto Raptors,95,Box Score,OT,"19,800",
"Sun, Nov 4, 2007",/boxscores/200711040LAC.html,3:30p,Seattle SuperSonics,101,Los Angeles Clippers,115,Box Score,,"17,376",
"Sun, Nov 4, 2007",/boxscores/200711040MIA.html,6:00p,Charlotte Bobcats,90,Miami Heat,88,Box Score,,"19,600",
"Sun, Nov 4, 2007",/boxscores/200711040NYK.html,6:00p,Minnesota Timberwolves,93,New York Knicks,97,Box Score,,"19,763",
"Sun, Nov 4, 2007",/boxscores/200711040DET.html,7:30p,Atlanta Hawks,91,Detroit Pistons,92,Box Score,,"22,076",
"Sun, Nov 4, 2007",/boxscores/200711040DEN.html,8:00p,New Orleans Hornets,93,Denver Nuggets,88,Box Score,,"13,156",
"Sun, Nov 4, 2007",/boxscores/200711040PHO.html,8:00p,Cleveland Cavaliers,92,Phoenix Suns,103,Box Score,,"18,422",
"Sun, Nov 4, 2007",/boxscores/200711040LAL.html,9:30p,Utah Jazz,109,Los Angeles Lakers,119,Box Score,,"18,997",
"Mon, Nov 5, 2007",/boxscores/200711050DAL.html,8:30p,Houston Rockets,98,Dallas Mavericks,107,Box Score,,"20,389",
"Tue, Nov 6, 2007",/boxscores/200711060CHA.html,7:00p,Phoenix Suns,115,Charlotte Bobcats,83,Box Score,,"12,408",
"Tue, Nov 6, 2007",/boxscores/200711060NJN.html,7:30p,Atlanta Hawks,82,New Jersey Nets,87,Box Score,,"12,336",
"Tue, Nov 6, 2007",/boxscores/200711060NYK.html,7:30p,Denver Nuggets,112,New York Knicks,119,Box Score,,"19,763",
"Tue, Nov 6, 2007",/boxscores/200711060MIL.html,8:00p,Toronto Raptors,85,Milwaukee Bucks,112,Box Score,,"13,549",
"Tue, Nov 6, 2007",/boxscores/200711060MIN.html,8:00p,Orlando Magic,111,Minnesota Timberwolves,103,Box Score,,"12,003",
"Tue, Nov 6, 2007",/boxscores/200711060CHI.html,8:30p,Los Angeles Clippers,97,Chicago Bulls,91,Box Score,,"21,742",
"Tue, Nov 6, 2007",/boxscores/200711060HOU.html,8:30p,San Antonio Spurs,81,Houston Rockets,89,Box Score,,"18,280",
"Tue, Nov 6, 2007",/boxscores/200711060SAC.html,10:00p,Seattle SuperSonics,98,Sacramento Kings,104,Box Score,,"14,908",
"Tue, Nov 6, 2007",/boxscores/200711060GSW.html,10:30p,Cleveland Cavaliers,108,Golden State Warriors,104,Box Score,,"19,596",
"Tue, Nov 6, 2007",/boxscores/200711060LAL.html,10:30p,New Orleans Hornets,118,Los Angeles Lakers,104,Box Score,,"18,997",
"Wed, Nov 7, 2007",/boxscores/200711070ATL.html,7:00p,Phoenix Suns,96,Atlanta Hawks,105,Box Score,,"19,855",
"Wed, Nov 7, 2007",/boxscores/200711070IND.html,7:00p,Los Angeles Clippers,104,Indiana Pacers,89,Box Score,,"10,122",
"Wed, Nov 7, 2007",/boxscores/200711070PHI.html,7:00p,Charlotte Bobcats,63,Philadelphia 76ers,94,Box Score,,"9,317",
"Wed, Nov 7, 2007",/boxscores/200711070TOR.html,7:00p,Orlando Magic,105,Toronto Raptors,96,Box Score,,"17,977",
"Wed, Nov 7, 2007",/boxscores/200711070BOS.html,7:30p,Denver Nuggets,93,Boston Celtics,119,Box Score,,"18,624",
"Wed, Nov 7, 2007",/boxscores/200711070SAS.html,8:00p,Miami Heat,78,San Antonio Spurs,88,Box Score,,"17,503",
"Wed, Nov 7, 2007",/boxscores/200711070SEA.html,10:00p,Memphis Grizzlies,105,Seattle SuperSonics,98,Box Score,,"10,761",
"Wed, Nov 7, 2007",/boxscores/200711070POR.html,10:30p,New Orleans Hornets,90,Portland Trail Blazers,93,Box Score,,"19,980",
"Wed, Nov 7, 2007",/boxscores/200711070UTA.html,10:30p,Cleveland Cavaliers,101,Utah Jazz,103,Box Score,,"19,911",
"Thu, Nov 8, 2007",/boxscores/200711080NJN.html,7:30p,Washington Wizards,85,New Jersey Nets,87,Box Score,,"13,267",
"Thu, Nov 8, 2007",/boxscores/200711080CHI.html,8:00p,Detroit Pistons,93,Chicago Bulls,97,Box Score,,"21,797",
"Thu, Nov 8, 2007",/boxscores/200711080GSW.html,10:30p,Dallas Mavericks,120,Golden State Warriors,115,Box Score,,"19,596",
"Fri, Nov 9, 2007",/boxscores/200711090CHA.html,7:00p,Indiana Pacers,87,Charlotte Bobcats,96,Box Score,,"12,044",
"Fri, Nov 9, 2007",/boxscores/200711090PHI.html,7:00p,Toronto Raptors,105,Philadelphia 76ers,103,Box Score,,"10,886",
"Fri, Nov 9, 2007",/boxscores/200711090BOS.html,7:30p,Atlanta Hawks,83,Boston Celtics,106,Box Score,,"18,624",
"Fri, Nov 9, 2007",/boxscores/200711090MIA.html,7:30p,Phoenix Suns,106,Miami Heat,101,Box Score,,"19,600",
"Fri, Nov 9, 2007",/boxscores/200711090NYK.html,7:30p,Orlando Magic,112,New York Knicks,102,Box Score,,"19,763",
"Fri, Nov 9, 2007",/boxscores/200711090DET.html,8:00p,Los Angeles Clippers,79,Detroit Pistons,103,Box Score,,"22,076",
"Fri, Nov 9, 2007",/boxscores/200711090NOH.html,8:00p,San Antonio Spurs,97,New Orleans Hornets,85,Box Score,,"15,297",
"Fri, Nov 9, 2007",/boxscores/200711090WAS.html,8:00p,Denver Nuggets,118,Washington Wizards,92,Box Score,,"20,173",
"Fri, Nov 9, 2007",/boxscores/200711090HOU.html,8:30p,Milwaukee Bucks,88,Houston Rockets,104,Box Score,,"18,244",
"Fri, Nov 9, 2007",/boxscores/200711090POR.html,10:00p,Memphis Grizzlies,98,Portland Trail Blazers,110,Box Score,,"18,112",
"Fri, Nov 9, 2007",/boxscores/200711090LAL.html,10:30p,Minnesota Timberwolves,93,Los Angeles Lakers,107,Box Score,,"18,997",
"Fri, Nov 9, 2007",/boxscores/200711090SAC.html,10:30p,Cleveland Cavaliers,93,Sacramento Kings,91,Box Score,,"15,293",
"Fri, Nov 9, 2007",/boxscores/200711090SEA.html,10:30p,Utah Jazz,103,Seattle SuperSonics,101,Box Score,,"15,980",
"Sat, Nov 10, 2007",/boxscores/200711100IND.html,7:00p,Denver Nuggets,113,Indiana Pacers,106,Box Score,,"12,748",
"Sat, Nov 10, 2007",/boxscores/200711100ORL.html,7:00p,Phoenix Suns,106,Orlando Magic,96,Box Score,,"17,519",
"Sat, Nov 10, 2007",/boxscores/200711100NJN.html,7:30p,Boston Celtics,112,New Jersey Nets,101,Box Score,,"18,171",
"Sat, Nov 10, 2007",/boxscores/200711100CHI.html,8:30p,Toronto Raptors,101,Chicago Bulls,71,Box Score,,"22,467",
"Sat, Nov 10, 2007",/boxscores/200711100UTA.html,9:00p,Memphis Grizzlies,94,Utah Jazz,118,Box Score,,"19,771",
"Sat, Nov 10, 2007",/boxscores/200711100POR.html,10:00p,Dallas Mavericks,82,Portland Trail Blazers,91,Box Score,,"19,255",
"Sat, Nov 10, 2007",/boxscores/200711100SAC.html,10:00p,Minnesota Timberwolves,93,Sacramento Kings,100,Box Score,,"13,170",
"Sun, Nov 11, 2007",/boxscores/200711110ATL.html,2:00p,Washington Wizards,101,Atlanta Hawks,90,Box Score,,"13,172",
"Sun, Nov 11, 2007",/boxscores/200711110CHA.html,6:00p,Houston Rockets,85,Charlotte Bobcats,82,Box Score,,"11,936",
"Sun, Nov 11, 2007",/boxscores/200711110NYK.html,6:00p,Miami Heat,75,New York Knicks,72,Box Score,,"19,763",
"Sun, Nov 11, 2007",/boxscores/200711110PHI.html,6:00p,New Orleans Hornets,93,Philadelphia 76ers,72,Box Score,,"10,014",
"Sun, Nov 11, 2007",/boxscores/200711110SAS.html,8:00p,Milwaukee Bucks,88,San Antonio Spurs,113,Box Score,,"17,670",
"Sun, Nov 11, 2007",/boxscores/200711110SEA.html,9:00p,Detroit Pistons,107,Seattle SuperSonics,103,Box Score,,"16,379",
"Sun, Nov 11, 2007",/boxscores/200711110LAC.html,9:30p,Cleveland Cavaliers,103,Los Angeles Clippers,95,Box Score,,"15,541",
"Mon, Nov 12, 2007",/boxscores/200711120NJN.html,7:30p,New Orleans Hornets,84,New Jersey Nets,82,Box Score,,"12,832",
"Mon, Nov 12, 2007",/boxscores/200711120DEN.html,9:00p,Cleveland Cavaliers,100,Denver Nuggets,122,Box Score,,"19,155",
"Mon, Nov 12, 2007",/boxscores/200711120UTA.html,9:00p,Sacramento Kings,93,Utah Jazz,117,Box Score,,"19,911",
"Tue, Nov 13, 2007",/boxscores/200711130CHA.html,7:00p,Miami Heat,76,Charlotte Bobcats,91,Box Score,,"12,169",
"Tue, Nov 13, 2007",/boxscores/200711130IND.html,7:00p,Boston Celtics,101,Indiana Pacers,86,Box Score,,"12,143",
"Tue, Nov 13, 2007",/boxscores/200711130ORL.html,7:00p,Seattle SuperSonics,76,Orlando Magic,103,Box Score,,"16,101",
"Tue, Nov 13, 2007",/boxscores/200711130MEM.html,8:00p,Houston Rockets,99,Memphis Grizzlies,105,Box Score,,"12,368",
"Tue, Nov 13, 2007",/boxscores/200711130DAL.html,8:30p,Philadelphia 76ers,84,Dallas Mavericks,99,Box Score,,"19,875",
"Tue, Nov 13, 2007",/boxscores/200711130SAS.html,8:30p,Los Angeles Lakers,92,San Antonio Spurs,107,Box Score,,"18,797",
"Tue, Nov 13, 2007",/boxscores/200711130PHO.html,9:00p,New York Knicks,102,Phoenix Suns,113,Box Score,,"18,422",
"Tue, Nov 13, 2007",/boxscores/200711130POR.html,10:00p,Detroit Pistons,94,Portland Trail Blazers,102,Box Score,,"19,980",
"Wed, Nov 14, 2007",/boxscores/200711140ATL.html,7:00p,Charlotte Bobcats,109,Atlanta Hawks,117,Box Score,,"12,239",
"Wed, Nov 14, 2007",/boxscores/200711140CLE.html,7:00p,Orlando Magic,117,Cleveland Cavaliers,116,Box Score,OT,"20,562",
"Wed, Nov 14, 2007",/boxscores/200711140TOR.html,7:00p,Utah Jazz,92,Toronto Raptors,88,Box Score,,"17,337",
"Wed, Nov 14, 2007",/boxscores/200711140WAS.html,7:00p,Indiana Pacers,90,Washington Wizards,103,Box Score,,"12,477",
"Wed, Nov 14, 2007",/boxscores/200711140BOS.html,7:30p,New Jersey Nets,69,Boston Celtics,91,Box Score,,"18,624",
"Wed, Nov 14, 2007",/boxscores/200711140MIA.html,7:30p,Seattle SuperSonics,104,Miami Heat,95,Box Score,,"19,600",
"Wed, Nov 14, 2007",/boxscores/200711140MIL.html,8:00p,Memphis Grizzlies,99,Milwaukee Bucks,102,Box Score,,"13,462",
"Wed, Nov 14, 2007",/boxscores/200711140MIN.html,8:00p,Sacramento Kings,103,Minnesota Timberwolves,108,Box Score,,"11,656",
"Wed, Nov 14, 2007",/boxscores/200711140NOH.html,8:00p,Philadelphia 76ers,76,New Orleans Hornets,95,Box Score,,"8,302",
"Wed, Nov 14, 2007",/boxscores/200711140DEN.html,9:00p,Portland Trail Blazers,93,Denver Nuggets,110,Box Score,,"13,289",
"Wed, Nov 14, 2007",/boxscores/200711140HOU.html,9:00p,Los Angeles Lakers,93,Houston Rockets,90,Box Score,,"18,178",
"Wed, Nov 14, 2007",/boxscores/200711140GSW.html,10:30p,Detroit Pistons,111,Golden State Warriors,104,Box Score,,"18,923",
"Wed, Nov 14, 2007",/boxscores/200711140LAC.html,10:30p,New York Knicks,81,Los Angeles Clippers,84,Box Score,,"15,296",
"Thu, Nov 15, 2007",/boxscores/200711150DAL.html,8:00p,San Antonio Spurs,92,Dallas Mavericks,105,Box Score,,"20,468",
"Thu, Nov 15, 2007",/boxscores/200711150PHO.html,10:30p,Chicago Bulls,102,Phoenix Suns,112,Box Score,,"18,422",
"Fri, Nov 16, 2007",/boxscores/200711160PHI.html,7:00p,Portland Trail Blazers,88,Philadelphia 76ers,92,Box Score,,"11,483",
"Fri, Nov 16, 2007",/boxscores/200711160TOR.html,7:00p,Indiana Pacers,101,Toronto Raptors,110,Box Score,,"19,800",
"Fri, Nov 16, 2007",/boxscores/200711160ATL.html,7:30p,Seattle SuperSonics,126,Atlanta Hawks,123,Box Score,2OT,"13,534",
"Fri, Nov 16, 2007",/boxscores/200711160BOS.html,7:30p,Miami Heat,91,Boston Celtics,92,Box Score,,"18,624",
"Fri, Nov 16, 2007",/boxscores/200711160CLE.html,7:30p,Utah Jazz,94,Cleveland Cavaliers,99,Box Score,,"19,862",
"Fri, Nov 16, 2007",/boxscores/200711160NJN.html,7:30p,Orlando Magic,95,New Jersey Nets,70,Box Score,,"15,115",
"Fri, Nov 16, 2007",/boxscores/200711160MEM.html,8:00p,New Orleans Hornets,120,Memphis Grizzlies,118,Box Score,OT,"13,271",
"Fri, Nov 16, 2007",/boxscores/200711160MIN.html,8:00p,Washington Wizards,105,Minnesota Timberwolves,89,Box Score,,"11,783",
"Fri, Nov 16, 2007",/boxscores/200711160SAS.html,8:00p,Houston Rockets,84,San Antonio Spurs,90,Box Score,,"18,797",
"Fri, Nov 16, 2007",/boxscores/200711160SAC.html,10:00p,New York Knicks,118,Sacramento Kings,123,Box Score,2OT,"12,549",
"Fri, Nov 16, 2007",/boxscores/200711160GSW.html,10:30p,Los Angeles Clippers,105,Golden State Warriors,122,Box Score,,"19,596",
"Fri, Nov 16, 2007",/boxscores/200711160LAL.html,10:30p,Detroit Pistons,91,Los Angeles Lakers,103,Box Score,,"18,997",
"Sat, Nov 17, 2007",/boxscores/200711170CHA.html,7:00p,Seattle SuperSonics,84,Charlotte Bobcats,100,Box Score,,"13,697",
"Sat, Nov 17, 2007",/boxscores/200711170IND.html,7:00p,Utah Jazz,97,Indiana Pacers,117,Box Score,,"12,447",
"Sat, Nov 17, 2007",/boxscores/200711170WAS.html,7:00p,Portland Trail Blazers,90,Washington Wizards,109,Box Score,,"20,173",
"Sat, Nov 17, 2007",/boxscores/200711170NJN.html,7:30p,Miami Heat,91,New Jersey Nets,87,Box Score,,"16,797",
"Sat, Nov 17, 2007",/boxscores/200711170MIN.html,8:00p,New Orleans Hornets,100,Minnesota Timberwolves,82,Box Score,,"15,324",
"Sat, Nov 17, 2007",/boxscores/200711170DAL.html,8:30p,Memphis Grizzlies,105,Dallas Mavericks,108,Box Score,,"20,385",
"Sat, Nov 17, 2007",/boxscores/200711170HOU.html,8:30p,Phoenix Suns,115,Houston Rockets,105,Box Score,,"18,265",
"Sat, Nov 17, 2007",/boxscores/200711170MIL.html,8:30p,Atlanta Hawks,96,Milwaukee Bucks,105,Box Score,,"14,511",
"Sat, Nov 17, 2007",/boxscores/200711170DEN.html,9:00p,New York Knicks,83,Denver Nuggets,115,Box Score,,"19,679",
"Sat, Nov 17, 2007",/boxscores/200711170LAC.html,10:30p,Chicago Bulls,92,Los Angeles Clippers,73,Box Score,,"17,535",
"Sun, Nov 18, 2007",/boxscores/200711180TOR.html,1:00p,Golden State Warriors,106,Toronto Raptors,100,Box Score,,"19,800",
"Sun, Nov 18, 2007",/boxscores/200711180ORL.html,6:00p,Boston Celtics,102,Orlando Magic,104,Box Score,,"17,519",
"Sun, Nov 18, 2007",/boxscores/200711180SAC.html,9:00p,Detroit Pistons,95,Sacramento Kings,105,Box Score,,"12,978",
"Sun, Nov 18, 2007",/boxscores/200711180LAL.html,9:30p,Chicago Bulls,78,Los Angeles Lakers,106,Box Score,,"18,997",
"Mon, Nov 19, 2007",/boxscores/200711190CHA.html,7:00p,Portland Trail Blazers,92,Charlotte Bobcats,101,Box Score,,"10,612",
"Mon, Nov 19, 2007",/boxscores/200711190MEM.html,8:00p,Seattle SuperSonics,108,Memphis Grizzlies,125,Box Score,,"10,863",
"Mon, Nov 19, 2007",/boxscores/200711190NOH.html,8:00p,Orlando Magic,95,New Orleans Hornets,88,Box Score,,"11,741",
"Mon, Nov 19, 2007",/boxscores/200711190UTA.html,9:00p,New Jersey Nets,75,Utah Jazz,102,Box Score,,"19,911",
"Tue, Nov 20, 2007",/boxscores/200711200ATL.html,7:00p,San Antonio Spurs,95,Atlanta Hawks,83,Box Score,,"17,025",
"Tue, Nov 20, 2007",/boxscores/200711200CLE.html,7:00p,Milwaukee Bucks,111,Cleveland Cavaliers,107,Box Score,,"20,115",
"Tue, Nov 20, 2007",/boxscores/200711200IND.html,7:00p,Los Angeles Lakers,134,Indiana Pacers,114,Box Score,,"11,577",
"Tue, Nov 20, 2007",/boxscores/200711200WAS.html,7:00p,Philadelphia 76ers,101,Washington Wizards,116,Box Score,,"12,299",
"Tue, Nov 20, 2007",/boxscores/200711200NYK.html,7:30p,Golden State Warriors,108,New York Knicks,82,Box Score,,"19,763",
"Tue, Nov 20, 2007",/boxscores/200711200DAL.html,8:30p,Toronto Raptors,99,Dallas Mavericks,105,Box Score,,"20,272",
"Tue, Nov 20, 2007",/boxscores/200711200DEN.html,9:00p,Chicago Bulls,91,Denver Nuggets,112,Box Score,,"17,106",
"Tue, Nov 20, 2007",/boxscores/200711200SAC.html,10:00p,Phoenix Suns,100,Sacramento Kings,98,Box Score,,"13,592",
"Wed, Nov 21, 2007",/boxscores/200711210CHA.html,7:00p,Washington Wizards,114,Charlotte Bobcats,111,Box Score,OT,"12,193",
"Wed, Nov 21, 2007",/boxscores/200711210BOS.html,7:30p,Golden State Warriors,82,Boston Celtics,105,Box Score,,"18,624",
"Wed, Nov 21, 2007",/boxscores/200711210HOU.html,7:30p,Dallas Mavericks,100,Houston Rockets,94,Box Score,,"18,143",
"Wed, Nov 21, 2007",/boxscores/200711210MIA.html,7:30p,Atlanta Hawks,82,Miami Heat,79,Box Score,,"19,600",
"Wed, Nov 21, 2007",/boxscores/200711210DET.html,8:00p,New York Knicks,86,Detroit Pistons,98,Box Score,,"22,076",
"Wed, Nov 21, 2007",/boxscores/200711210MEM.html,8:00p,Toronto Raptors,95,Memphis Grizzlies,89,Box Score,,"12,217",
"Wed, Nov 21, 2007",/boxscores/200711210MIL.html,8:00p,Los Angeles Lakers,103,Milwaukee Bucks,110,Box Score,,"17,526",
"Wed, Nov 21, 2007",/boxscores/200711210MIN.html,8:00p,Cleveland Cavaliers,97,Minnesota Timberwolves,86,Box Score,,"15,224",
"Wed, Nov 21, 2007",/boxscores/200711210NOH.html,8:00p,Indiana Pacers,105,New Orleans Hornets,93,Box Score,,"11,609",
"Wed, Nov 21, 2007",/boxscores/200711210SAS.html,8:30p,Orlando Magic,110,San Antonio Spurs,128,Box Score,,"18,797",
"Wed, Nov 21, 2007",/boxscores/200711210PHO.html,9:00p,Sacramento Kings,111,Phoenix Suns,127,Box Score,,"18,422",
"Wed, Nov 21, 2007",/boxscores/200711210POR.html,10:00p,New Jersey Nets,106,Portland Trail Blazers,101,Box Score,,"18,423",
"Wed, Nov 21, 2007",/boxscores/200711210LAC.html,10:30p,Denver Nuggets,90,Los Angeles Clippers,101,Box Score,,"17,221",
"Fri, Nov 23, 2007",/boxscores/200711230ORL.html,7:00p,Charlotte Bobcats,92,Orlando Magic,105,Box Score,,"17,136",
"Fri, Nov 23, 2007",/boxscores/200711230WAS.html,7:00p,Golden State Warriors,123,Washington Wizards,115,Box Score,,"20,173",
"Fri, Nov 23, 2007",/boxscores/200711230BOS.html,7:30p,Los Angeles Lakers,94,Boston Celtics,107,Box Score,,"18,624",
"Fri, Nov 23, 2007",/boxscores/200711230DET.html,8:00p,Philadelphia 76ers,78,Detroit Pistons,83,Box Score,,"22,076",
"Fri, Nov 23, 2007",/boxscores/200711230IND.html,8:00p,Dallas Mavericks,107,Indiana Pacers,111,Box Score,,"14,002",
"Fri, Nov 23, 2007",/boxscores/200711230MIA.html,8:00p,Houston Rockets,91,Miami Heat,98,Box Score,,"19,600",
"Fri, Nov 23, 2007",/boxscores/200711230SAS.html,8:30p,Memphis Grizzlies,88,San Antonio Spurs,101,Box Score,,"18,797",
"Fri, Nov 23, 2007",/boxscores/200711230DEN.html,9:00p,Minnesota Timberwolves,93,Denver Nuggets,99,Box Score,,"17,097",
"Fri, Nov 23, 2007",/boxscores/200711230PHO.html,9:00p,Los Angeles Clippers,94,Phoenix Suns,113,Box Score,,"18,422",
"Fri, Nov 23, 2007",/boxscores/200711230UTA.html,9:00p,New Orleans Hornets,71,Utah Jazz,99,Box Score,,"19,911",
"Fri, Nov 23, 2007",/boxscores/200711230POR.html,10:00p,Sacramento Kings,84,Portland Trail Blazers,87,Box Score,,"19,980",
"Fri, Nov 23, 2007",/boxscores/200711230SEA.html,10:30p,New Jersey Nets,98,Seattle SuperSonics,93,Box Score,,"14,424",
"Sat, Nov 24, 2007",/boxscores/200711240CLE.html,1:00p,Toronto Raptors,108,Cleveland Cavaliers,111,Box Score,,"20,018",
"Sat, Nov 24, 2007",/boxscores/200711240NYK.html,1:00p,Chicago Bulls,78,New York Knicks,85,Box Score,,"19,763",
"Sat, Nov 24, 2007",/boxscores/200711240CHA.html,7:00p,Boston Celtics,96,Charlotte Bobcats,95,Box Score,,"19,201",
"Sat, Nov 24, 2007",/boxscores/200711240ORL.html,7:00p,Miami Heat,99,Orlando Magic,120,Box Score,,"17,519",
"Sat, Nov 24, 2007",/boxscores/200711240PHI.html,7:00p,Golden State Warriors,100,Philadelphia 76ers,98,Box Score,OT,"13,047",
"Sat, Nov 24, 2007",/boxscores/200711240MEM.html,8:00p,Washington Wizards,118,Memphis Grizzlies,124,Box Score,,"13,579",
"Sat, Nov 24, 2007",/boxscores/200711240MIN.html,8:00p,Atlanta Hawks,94,Minnesota Timberwolves,87,Box Score,,"14,101",
"Sat, Nov 24, 2007",/boxscores/200711240HOU.html,8:30p,Denver Nuggets,81,Houston Rockets,109,Box Score,,"18,228",
"Sat, Nov 24, 2007",/boxscores/200711240MIL.html,9:00p,Dallas Mavericks,95,Milwaukee Bucks,97,Box Score,,"16,376",
"Sat, Nov 24, 2007",/boxscores/200711240LAC.html,10:30p,New Orleans Hornets,98,Los Angeles Clippers,89,Box Score,,"15,601",
"Sun, Nov 25, 2007",/boxscores/200711250TOR.html,12:00p,Chicago Bulls,78,Toronto Raptors,93,Box Score,,"19,800",
"Sun, Nov 25, 2007",/boxscores/200711250DET.html,1:00p,Utah Jazz,103,Detroit Pistons,93,Box Score,,"22,076",
"Sun, Nov 25, 2007",/boxscores/200711250IND.html,2:30p,Cleveland Cavaliers,111,Indiana Pacers,106,Box Score,,"11,603",
"Sun, Nov 25, 2007",/boxscores/200711250SEA.html,9:00p,San Antonio Spurs,116,Seattle SuperSonics,101,Box Score,,"14,186",
"Sun, Nov 25, 2007",/boxscores/200711250LAL.html,9:30p,New Jersey Nets,102,Los Angeles Lakers,100,Box Score,,"18,997",
"Mon, Nov 26, 2007",/boxscores/200711260NYK.html,7:30p,Utah Jazz,109,New York Knicks,113,Box Score,,"18,816",
